,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
579,17151233,diaper,,dapɘ,daɪpəɹ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,21.394689829359944,male,,,,Eng-NA,21,332,23438,23438,42325
580,17151235,done grass,,dʌn ɡʷæs,dʌn ɡɹæs,declarative,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
581,17151236,yellow,,jæjːoʊ,jɛloʊ,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,20.953202324483048,male,,,,Eng-NA,21,332,23438,23438,42315
582,17151237,bang,,bæɪŋ,bæŋ,imperative_emphatic,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,21.230415408940633,male,,,,Eng-NA,21,332,23438,23438,42318
583,17151238,my poop big poop my poop big poop,,maɪ pup bɪɡ pup maɪ pup bɪɡ pup,maɪ puːp bɪɡ puːp maɪ puːp bɪɡ puːp,declarative,eng,-2147483648,8,5,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
584,17151239,train,,ʃʲeɪn,tɹeɪn,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,20.920347440399187,male,,,,Eng-NA,21,332,23438,23438,42313
585,17151240,rabbit,,wæbɪp,ɹæbɪt,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
586,17151241,cup,,hʲʌp,kʌp,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
587,17151242,shoes on,,ʃuʃ an,ʃuːz ɑn,declarative,eng,-2147483648,2,5,Inkelas,,CHI,E,Target_Child,E,21.526109365695394,male,,,,Eng-NA,21,332,23438,23438,42321
588,17151243,pillow,,pɑːpɘ,pɪloʊ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
589,17151245,cut,,tʰʌt,kʌt,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,20.953202324483048,male,,,,Eng-NA,21,332,23438,23438,42315
590,17151246,grass done,,ɡʷæs dʌn,ɡɹæs dʌn,declarative,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
591,17151247,water,,wɑɾɨ,wɑtəɹ,declarative,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,21.230415408940633,male,,,,Eng-NA,21,332,23438,23438,42318
592,17151248,my water,,maɪ waɾɘ,maɪ wɑtəɹ,declarative,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,21.394689829359944,male,,,,Eng-NA,21,332,23438,23438,42325
593,17151249,spider,,pʌdɛɘ,spaɪdəɹ,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
594,17151251,apples,,æpʊs,æpəlz,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
595,17151252,doggie,,hʲɑɡi,dɑɡiː,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
596,17151253,grapes,,ɡeɪp,ɡɹeɪp,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
597,17151254,rabbit,,wæbɘt,ɹæbɪt,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
598,17151255,car,,tɑː,kɑɹ,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
599,17151257,sandwich,,sanɪʧ,sændwɪʧ,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,21.526109365695394,male,,,,Eng-NA,21,332,23438,23438,42321
600,17151258,too,,ʧuː,tuː,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,20.953202324483048,male,,,,Eng-NA,21,332,23438,23438,42315
601,17151259,one off one off,,wʌn ɑf wʌn ɑf,wʌn ɑf wʌn ɑf,declarative,eng,-2147483648,4,5,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
602,17151261,grapes,,ɡeɪps,ɡɹeɪps,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
603,17151262,butter,,bʌtɘ,bʌtəɹ,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
604,17151264,warm,,wɔm,wɔɹm,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,21.394689829359944,male,,,,Eng-NA,21,332,23438,23438,42325
605,17151265,fly,,fwɑɪ,flaɪ,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
606,17151266,Moira back,,moɘ bæk,mɔɪɹə bæk,declarative,eng,-2147483648,2,7,Inkelas,,CHI,E,Target_Child,E,21.526109365695394,male,,,,Eng-NA,21,332,23438,23438,42321
607,17151267,Jem out,,ʤɛm ɑʊt,ʤɛm aʊt,declarative,eng,-2147483648,2,13,Inkelas,,CHI,E,Target_Child,E,20.953202324483048,male,,,,Eng-NA,21,332,23438,23438,42315
608,17151268,Mommy's broom,,mɑmis bʷum,mɑmiːz bɹuːm,declarative,eng,-2147483648,2,6,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
609,17151269,phone,,ʃʲoʊn,foʊn,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
610,17151271,cup,,tʌp,kʌp,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
611,17151273,duck,,hʲʌk,dʌk,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
612,17151274,helmet off,,hɛmɘt af,hɛlmət ɑf,declarative,eng,-2147483648,2,7,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
613,17151275,Jane,,ʤeɪn,ʤeɪn,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
614,17151277,shoes off,,ʃus ɑf,ʃuːz ɑf,declarative,eng,-2147483648,2,6,Inkelas,,CHI,E,Target_Child,E,21.394689829359944,male,,,,Eng-NA,21,332,23438,23438,42325
615,17151278,cat,,tʰɛt,kæt,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,20.953202324483048,male,,,,Eng-NA,21,332,23438,23438,42315
616,17151279,grapes,,ɡʷeɪp,ɡɹeɪp,declarative,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
617,17151280,wasp,,wɑs,wɑsp,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
618,17151281,no,,no,noʊ,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
619,17151282,mushroom,,mʌʃwuːm,mʌʃɹuːm,declarative,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
620,17151283,come come come here,,tʌm tʌm tʌm hiɘ,kʌm kʌm kʌm hɪɹ,declarative,eng,-2147483648,4,7,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
621,17151284,blue blanket,,bu bwæŋk,bluː blæŋkət,declarative,eng,-2147483648,2,13,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
622,17151285,Gromit movie,,wɑmɪt muwi,ɡɹɑmət muːviː,declarative,eng,-2147483648,2,8,Inkelas,,CHI,E,Target_Child,E,21.526109365695394,male,,,,Eng-NA,21,332,23438,23438,42321
623,17151286,yuck here,,jʌk hiɘ,jʌk hɪɹ,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
624,17151288,wait,,weɪt,weɪt,declarative,eng,-2147483648,1,16,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
625,17151289,grapes,,ɡʷeps,ɡɹeɪps,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
626,17151291,man,,mæn,mæn,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,21.394689829359944,male,,,,Eng-NA,21,332,23438,23438,42325
627,17151292,broccoli,,hwɔbi,bɹɑkliː,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
628,17151293,wasp here,,wɑs hiɘ,wɑsp hɪɹ,declarative,eng,-2147483648,2,9,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
629,17151295,Mommy's book,,mɑmiz bʊk,mɑmiːz bʊk,declarative,eng,-2147483648,2,14,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
630,17151296,ducks,,dʌks,dʌks,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
631,17151297,oh darn it,,o dɑːn ɪ,oʊ dɑɹn ɪt,declarative,eng,-2147483648,3,8,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
632,17151298,wait,,wɑɪt,weɪt,declarative,eng,-2147483648,1,17,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
633,17151300,flower,,fwɑʊɘ,flaʊəɹ,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
634,17151306,garbage,,dʌbɘs,ɡɑɹbɪʤ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
635,17151309,Max,,mæk,mæks,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
636,17151311,cut,,tʌt,kʌt,imperative_emphatic,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
637,17151312,glasses,,dæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
638,17151313,front door,,fʷʌnʔ tʊɘ,fɹʌnt dɔɹ,declarative,eng,-2147483648,2,9,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
639,17151314,Daddy's out,,dædiz æoʊt,dædiːz aʊt,declarative,eng,-2147483648,2,15,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
640,17151315,flies,,fwais,flaɪz,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
641,17151316,glasses,,dæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
642,17151317,dance,,dæns,dæns,declarative,eng,-2147483648,1,18,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
643,17151325,garbage,,dʌbɘs,ɡɑɹbɪʤ,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
644,17151326,my toot plate,,maɪ tuʔ pʷeɪ,maɪ tuːt pleɪt,declarative,eng,-2147483648,3,10,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
645,17151327,cut,,tat,kʌt,imperative_emphatic,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.427544713443808,male,,,,Eng-NA,21,332,23438,23438,42326
646,17151328,Max,,mæks,mæks,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
647,17151329,train tracks,,tʲeɪn tækʃ,tɹeɪn tɹæks,declarative,eng,-2147483648,2,5,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
648,17151330,Jem's shoes,,ʤɛms ʃuːs,ʤɛmz ʃuːz,declarative,eng,-2147483648,2,16,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
649,17151333,glasses,,dʷæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
650,17151334,bunny,,bʌni,bʌniː,declarative,eng,-2147483648,1,19,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
651,17151336,Mommy shoes on,,mami ʃuʃ an,mɑmiː ʃuːz ɑn,declarative,eng,-2147483648,3,11,Inkelas,,CHI,E,Target_Child,E,21.493254481611533,male,,,,Eng-NA,21,332,23438,23438,42323
652,17151337,no Max,,no mæks,noʊ mæks,declarative,eng,-2147483648,2,6,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
653,17151338,read,,wid,ɹiːd,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
654,17151340,moon out,,mun aut,muːn aʊt,declarative,eng,-2147483648,2,17,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
655,17151341,glasses,,dæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
656,17151344,glasses,,dælɘs,ɡlæsəz,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
657,17151345,Daisy,,dɛdi,deɪziː,declarative,eng,-2147483648,1,20,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
658,17151346,home Mommy,,hæom mami,hoʊm mɑmiː,declarative,eng,-2147483648,2,1,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
659,17151347,mess here,,mɛs hiːɘ,mɛs hɪɹ,declarative,eng,-2147483648,2,7,Inkelas,,CHI,E,Target_Child,E,21.59181913386312,male,,,,Eng-NA,21,332,23438,23438,42327
660,17151348,pink,,pɪŋk,pɪŋk,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,21.328980061192222,male,,,,Eng-NA,21,332,23438,23438,42319
661,17151350,jacket,,jækɘk,ʤækət,declarative,eng,-2147483648,1,18,Inkelas,,CHI,E,Target_Child,E,21.197560524856772,male,,,,Eng-NA,21,332,23438,23438,42316
662,17151352,glasses,,ʣæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
663,17151354,its Mommy's,,nʌ mamis,ɪts mɑmiːz,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
664,17151355,Daisy,,deɪzɪz,deɪziː,declarative,eng,-2147483648,1,21,Inkelas,,CHI,E,Target_Child,E,20.854637672231462,male,,,,Eng-NA,21,332,23438,23438,42312
665,17151357,glasses,,dʷælɘs,ɡlæsəz,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
666,17151359,glasses,,ʤæsɘs,ɡlæsəz,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
667,17151361,bath,,bæf,bæθ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
668,17151363,cat,,tʰætʰ,kæt,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
669,17151365,spider,,fʷɑdɛɘ,spaɪdəɹ,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
670,17151368,diaper off,,dæppeɘ af,daɪpəɹ ɑf,declarative,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
671,17151370,car,,tʰɑː,kɑɹ,declarative,eng,-2147483648,1,16,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
672,17151371,my broom Mommy's broom,,mai bʷuːm mɑmis bʷuːm,maɪ bɹuːm mɑmiːz bɹuːm,declarative,eng,-2147483648,4,16,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
673,17151383,socks,,sɘks,sɑks,declarative,eng,-2147483648,1,17,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
674,17151386,my phone,,mai ʃʲoɘn,maɪ foʊn,declarative,eng,-2147483648,2,17,Inkelas,,CHI,E,Target_Child,E,21.46039959752767,male,,,,Eng-NA,21,332,23438,23438,42324
675,17151387,hot here,,hatʰ hiɘ,hɑt hɪɹ,declarative,eng,-2147483648,2,5,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
676,17151403,leaves,,hip,liːvz,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,21.690383786114705,male,,,,Eng-NA,21,332,23438,23438,42329
677,17151404,babies,,beɪbis,beɪbiːz,declarative,eng,-2147483648,1,18,Inkelas,,CHI,E,Target_Child,E,21.361834945276083,male,,,,Eng-NA,21,332,23438,23438,42320
678,17151407,poop,,p̚up̚,puːp,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
679,17151413,pee,,p̚i,piː,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
680,17151415,sky,,tɑɪ,skaɪ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,21.690383786114705,male,,,,Eng-NA,21,332,23438,23438,42329
681,17151427,wet hands,,wʌt hænz,wɛt hændz,declarative,eng,-2147483648,2,8,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
682,17151429,doggie in out,,daɡi ɪn aut,dɑɡiː ɪn aʊt,declarative,eng,-2147483648,3,1,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
683,17151432,refrigerator,,fuːdɘ˞,ɹəfɹɪʤəɹeɪtəɹ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,21.723238670198565,male,,,,Eng-NA,21,332,23438,23438,42330
684,17151436,more leaves,,moɘ hip,mɔɹ liːvz,declarative,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.690383786114705,male,,,,Eng-NA,21,332,23438,23438,42329
685,17151443,can't,,kæ̃t,kænt,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,21.78894843836629,male,,,,Eng-NA,21,332,23438,23438,42332
686,17151444,warm Jem,,wʌm ʤɛm,wɔɹm ʤɛm,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
687,17151445,funnel,,hʌnʊː,fʌnəl,declarative,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
688,17151446,pink in there,,pĩk ɪn neɘ,pɪŋk ɪn ðɛɹ,declarative,eng,-2147483648,3,4,Inkelas,,CHI,E,Target_Child,E,21.690383786114705,male,,,,Eng-NA,21,332,23438,23438,42329
689,17151450,I want it,,ʌ wɑːn ɪʔ,aɪ wɑnt ɪt,declarative,eng,-2147483648,3,2,Inkelas,,CHI,E,Target_Child,E,21.723238670198565,male,,,,Eng-NA,21,332,23438,23438,42330
690,17151456,open key,,ʌp tʰiː,oʊpən kiː,declarative,eng,-2147483648,2,1,Inkelas,,CHI,E,Target_Child,E,21.854658206534015,male,,,,Eng-NA,21,332,23438,23438,42333
691,17151459,grapes bagel,,ɡeɪps beɪɡu,ɡɹeɪps beɪɡəl,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.78894843836629,male,,,,Eng-NA,21,332,23438,23438,42332
692,17151460,I don't want it,,ʌ nɘ wɑːn ɪʔ,aɪ doʊnt wɑnt ɪt,declarative,eng,-2147483648,4,3,Inkelas,,CHI,E,Target_Child,E,21.723238670198565,male,,,,Eng-NA,21,332,23438,23438,42330
693,17151461,grapes bagel,,ʤeɪps beɪɡu,ɡɹeɪps beɪɡəl,declarative,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
694,17151463,tight,,t̚aɪt̚,taɪt,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
695,17151466,my bed,,mɑɪ bɛd̥,maɪ bɛd,declarative,eng,-2147483648,2,1,Inkelas,,CHI,E,Target_Child,E,21.92036797470174,male,,,,Eng-NA,21,332,23438,23438,42334
696,17151467,help help,,hʌop hʌop,hɛlp hɛlp,imperative_emphatic,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.854658206534015,male,,,,Eng-NA,21,332,23438,23438,42333
697,17151468,can't Mommy,,kæ̃t mami,kænt mɑmiː,declarative,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.78894843836629,male,,,,Eng-NA,21,332,23438,23438,42332
698,17151471,store,,tʰoɹ,stɔɹ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
699,17151472,cook,,tʰʊk,kʊk,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,21.9532228587856,male,,,,Eng-NA,21,332,23438,23438,42335
700,17151474,uh down,,ʌ dæːn,ʌ daʊn,declarative,eng,-2147483648,2,11,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
701,17151475,bye Jem,,bɑɪ ʤɛm,baɪ ʤɛm,imperative_emphatic,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.92036797470174,male,,,,Eng-NA,21,332,23438,23438,42334
702,17151478,bye bye store,,baɪ baɪ tʰoɹ,baɪ baɪ stɔɹ,declarative,eng,-2147483648,3,5,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
703,17151479,two three,,tu fi,tuː θɹiː,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,21.9532228587856,male,,,,Eng-NA,21,332,23438,23438,42335
704,17151480,Moira gave,,moɘ ɡeɪf,mɔɪɹə ɡeɪv,declarative,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.854658206534015,male,,,,Eng-NA,21,332,23438,23438,42333
705,17151481,twos limes,,tus jaɪmʂ,tuːz laɪmz,declarative,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,21.78894843836629,male,,,,Eng-NA,21,332,23438,23438,42332
706,17151483,all done,,ɔː dʌn,ɑl dʌn,imperative_emphatic,eng,-2147483648,2,3,Inkelas,,CHI,E,Target_Child,E,21.92036797470174,male,,,,Eng-NA,21,332,23438,23438,42334
707,17151485,I want it,,a wɑn ɪ,aɪ wɑnt ɪt,declarative,eng,-2147483648,3,6,Inkelas,,CHI,E,Target_Child,E,21.75609355428243,male,,,,Eng-NA,21,332,23438,23438,42331
708,17151486,Jem's want it,,ʤɛms wɑn ɪ,ʤɛmz wɑnt ɪt,declarative,eng,-2147483648,3,1,Inkelas,,CHI,E,Target_Child,E,22.033306638740015,male,,,,Eng-NA,21,332,23438,23438,42336
709,17151488,hello world,,hajow wɘdɘd,hɛloʊ wʌɹld,imperative_emphatic,eng,-2147483648,2,1,Inkelas,,CHI,E,Target_Child,E,22.000451754656154,male,,,,Eng-NA,21,332,23438,23438,42337
710,17151490,one hand dirty,,wʌn han dɪɾi,wʌn hænd dʌɹtiː,declarative,eng,-2147483648,3,5,Inkelas,,CHI,E,Target_Child,E,21.78894843836629,male,,,,Eng-NA,21,332,23438,23438,42332
711,17151491,I'm all done,,ʔʌ ɔː dʌn,aɪm ɑl dʌn,declarative,eng,-2147483648,3,4,Inkelas,,CHI,E,Target_Child,E,21.92036797470174,male,,,,Eng-NA,21,332,23438,23438,42334
712,17151492,all done,,æo dʌn,ɑl dʌn,declarative,eng,-2147483648,2,12,Inkelas,,CHI,E,Target_Child,E,21.62467401794698,male,,,,Eng-NA,21,332,23438,23438,42328
713,17151493,limes apples,,ʎaɪms æpl̩s,laɪmz æpəlz,declarative,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,21.854658206534015,male,,,,Eng-NA,21,332,23438,23438,42333
714,17151495,cold,,toːd,koʊld,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,22.1318712909916,male,,,,Eng-NA,21,332,23438,23438,42339
